university_name,group_code,sample_major_name,suggested_majors,in_simple,auto_filled
西安科技大学,204,专业组204,,NO,NO
西安科技大学(中外合作办学),208,专业组208,,NO,NO
西安石油大学,"广
204","专业组广
204",,NO,NO
陕西科技大学,202,专业组202,,NO,NO
陕西科技大学,203,专业组203,,NO,NO
陕西科技大学(中外合作办学),"院
205","专业组院
205",,NO,NO
西安工程大学,202,专业组202,,NO,NO
"考
长安大学",203,专业组203,,NO,NO
"育
长安大学(中外合作办学)",206,专业组206,,NO,NO
"教
西北农林科技大学",205,专业组205,,NO,NO
西北农林科技大学,206,专业组206,,NO,NO
"省
西北农林科技大学(中外合作办学)",208,专业组208,,NO,NO
西北农林科技大学,210,专业组210,,NO,NO
西北农林科技大学(中外合作办学),211,专业组211,,NO,NO
陕西中医药大学,"育
202","专业组育
202",,NO,NO
陕西师范大学,"教
204","专业组教
204",,NO,NO
陕西师范大学,205,专业组205,,NO,NO
陕西师范大学,208,专业组208,,NO,NO
陕西理工大学,204,专业组204,,NO,NO
陕西理工大学(中外合作办学),206,专业组206,,NO,NO
"广
陕西理工大学",207,专业组207,,NO,NO
兰州大学,210,专业组210,,NO,NO
兰州大学(中外合作办学),"广
213","专业组广
213",,NO,NO
兰州理工大学,"院
203","专业组院
203",,NO,NO
"考
甘肃中医药大学",202,专业组202,,NO,NO
甘肃中医药大学,204,专业组204,,NO,NO
"育
甘肃中医药大学",205,专业组205,,NO,NO
西北师范大学,206,专业组206,,NO,NO
"教
西北师范大学",208,专业组208,,NO,NO
"省
陇东学院",204,专业组204,,NO,NO
天水师范学院,204,专业组204,,NO,NO
天水师范学院,205,专业组205,,NO,NO
兰州财经大学,"育
203","专业组育
203",,NO,NO
兰州财经大学(联合培养),204,专业组204,,NO,NO
西北民族大学,"教
204","专业组教
204",,NO,NO
西北民族大学,206,专业组206,,NO,NO
青海大学,203,专业组203,,NO,NO
"广
宁夏大学(中外合作办学)",204,专业组204,,NO,NO
宁夏医科大学,202,专业组202,,NO,NO
新疆大学,"广
208","专业组广
208",,NO,NO
新疆农业大学,202,专业组202,,NO,NO
新疆农业大学,"院
204","专业组院
204",,NO,NO
新疆农业大学(中外合作办学),205,专业组205,,NO,NO
石河子大学,202,专业组202,,NO,NO
"考
石河子大学",203,专业组203,,NO,NO
新疆医科大学,201,专业组201,,NO,NO
"育
新疆医科大学",202,专业组202,,NO,NO
新疆医科大学,203,专业组203,,NO,NO
"教
新疆师范大学",205,专业组205,,NO,NO
"省
新疆师范大学",207,专业组207,,NO,NO
喀什大学,204,专业组204,,NO,NO
喀什大学,206,专业组206,,NO,NO
伊犁师范大学,"育
204","专业组育
204",,NO,NO
伊犁师范大学,"教
206","专业组教
206",,NO,NO
新疆财经大学,204,专业组204,,NO,NO
天津城建大学,203,专业组203,,NO,NO
天津城建大学(中外合作办学),205,专业组205,,NO,NO
山西中医药大学,204,专业组204,,NO,NO
"广
山西中医药大学",205,专业组205,,NO,NO
吕梁学院,202,专业组202,,NO,NO
广东白云学院,"广
208","专业组广
208",,NO,NO
广东白云学院(学分互认),210,专业组210,,NO,NO
长沙医学院,205,专业组205,,NO,NO
辽宁对外经贸学院,"院
202","专业组院
202",,NO,NO
江西科技学院,202,专业组202,,NO,NO
上海工程技术大学,203,专业组203,,NO,NO
"考
浙江万里学院",202,专业组202,,NO,NO
"育
安徽建筑大学",203,专业组203,,NO,NO
景德镇学院,202,专业组202,,NO,NO
萍乡学院,202,专业组202,,NO,NO
"教
萍乡学院",203,专业组203,,NO,NO
"省
枣庄学院",201,专业组201,,NO,NO
山东工艺美术学院,201,专业组201,,NO,NO
黄淮学院,202,专业组202,,NO,NO
平顶山学院,"育
201","专业组育
201",,NO,NO
湖北理工学院,203,专业组203,,NO,NO
湖北理工学院,"教
204","专业组教
204",,NO,NO
湖北理工学院,205,专业组205,,NO,NO
吉林外国语大学,206,专业组206,,NO,NO
"广
沈阳大学",202,专业组202,,NO,NO
沈阳大学,203,专业组203,,NO,NO
沈阳大学(中外合作办学),204,专业组204,,NO,NO
淮阴工学院,202,专业组202,,NO,NO
徐州工程学院,"广
203","专业组广
203",,NO,NO
徐州工程学院,204,专业组204,,NO,NO
常州工学院,201,专业组201,,NO,NO
浙江科技学院(联合培养),201,专业组201,,NO,NO
浙江科技学院,202,专业组202,,NO,NO
宁波工程学院(中外合作办学),"院
203","专业组院
203",,NO,NO
合肥学院,201,专业组201,,NO,NO
合肥学院,202,专业组202,,NO,NO
厦门理工学院(中外合作办学),205,专业组205,,NO,NO
"考
青岛大学",202,专业组202,,NO,NO
"育
青岛大学",205,专业组205,,NO,NO
烟台大学(本科预科班),204,专业组204,,NO,NO
"教
潍坊学院",203,专业组203,,NO,NO
潍坊学院,204,专业组204,,NO,NO
"省
郑州工程技术学院",203,专业组203,,NO,NO
洛阳理工学院(中外合作办学),203,专业组203,,NO,NO
三峡大学(中外合作办学),"育
205","专业组育
205",,NO,NO
三峡大学,206,专业组206,,NO,NO
三峡大学,"教
207","专业组教
207",,NO,NO
"广
广州大学",205,专业组205,,NO,NO
广州大学(地方专项),231,专业组231,,NO,NO
广州大学(中外合作办学),241,专业组241,,NO,NO
成都大学,"广
204","专业组广
204",,NO,NO
成都大学,205,专业组205,,NO,NO
成都大学,207,专业组207,,NO,NO
成都大学(中外合作办学),213,专业组213,,NO,NO
成都大学(中外合作办学),214,专业组214,,NO,NO
西安文理学院,"院
203","专业组院
203",,NO,NO
西安文理学院,204,专业组204,,NO,NO
海南热带海洋学院,203,专业组203,,NO,NO
"考
海南热带海洋学院(中外合作办学)",210,专业组210,,NO,NO
海南热带海洋学院,211,专业组211,,NO,NO
海南热带海洋学院,212,专业组212,,NO,NO
"育
海南热带海洋学院",213,专业组213,,NO,NO
海南热带海洋学院(中外合作办学),218,专业组218,,NO,NO
"教
华北科技学院",204,专业组204,,NO,NO
广州航海学院(中外合作办学),"教
204","专业组教
204",,NO,NO
广州航海学院(中外合作办学),208,专业组208,,NO,NO
"广
深圳职业技术大学",203,专业组203,,NO,NO
扬州大学,203,专业组203,,NO,NO
齐齐哈尔医学院,203,专业组203,,NO,NO
太原学院,"广
203","专业组广
203",,NO,NO
南京审计大学,"院
202","专业组院
202",,NO,NO
南京审计大学(中外合作办学),204,专业组204,,NO,NO
三明学院,203,专业组203,,NO,NO
"考
江西科技师范大学",205,专业组205,,NO,NO
"育
江西科技师范大学",208,专业组208,,NO,NO
南昌工程学院,203,专业组203,,NO,NO
"教
南昌工程学院(中外合作办学)",207,专业组207,,NO,NO
信阳农林学院,203,专业组203,,NO,NO
"省
信阳农林学院",204,专业组204,,NO,NO
安阳工学院(中外合作办学),203,专业组203,,NO,NO
荆楚理工学院(中外合作办学),204,专业组204,,NO,NO
湖南工程学院,203,专业组203,,NO,NO
仲恺农业工程学院,"育
202","专业组育
202",,NO,NO
仲恺农业工程学院,"教
204","专业组教
204",,NO,NO
仲恺农业工程学院(协同培养),208,专业组208,,NO,NO
"广
五邑大学",205,专业组205,,NO,NO
梧州学院,205,专业组205,,NO,NO
梧州学院,206,专业组206,,NO,NO
梧州学院,209,专业组209,,NO,NO
攀枝花学院,"广
202","专业组广
202",,NO,NO
昆明学院,206,专业组206,,NO,NO
昆明学院,207,专业组207,,NO,NO
商洛学院,"院
203","专业组院
203",,NO,NO
"考
北方民族大学(中外合作办学)",206,专业组206,,NO,NO
"育
中国石油大学(北京)",204,专业组204,,NO,NO
中国地质大学(北京),203,专业组203,,NO,NO
"教
中国地质大学(北京)",204,专业组204,,NO,NO
"省
北京城市学院",202,专业组202,,NO,NO
北京城市学院(国际班),212,专业组212,,NO,NO
河北金融学院,202,专业组202,,NO,NO
长春工程学院(本科预科班),202,专业组202,,NO,NO
吉林农业科技学院,204,专业组204,,NO,NO
黑龙江东方学院,"教
201","专业组教
201",,NO,NO
上海电机学院,202,专业组202,,NO,NO
上海电机学院(中外合作办学),205,专业组205,,NO,NO
"广
新余学院",202,专业组202,,NO,NO
湖南城市学院,"广
203","专业组广
203",,NO,NO
广东金融学院(地方专项),223,专业组223,,NO,NO
"考
电子科技大学中山学院",201,专业组201,,NO,NO
"育
电子科技大学中山学院",204,专业组204,,NO,NO
广西科技师范学院,203,专业组203,,NO,NO
"教
广西科技师范学院",204,专业组204,,NO,NO
广西财经学院,202,专业组202,,NO,NO
"省
广西财经学院(中外合作办学)",203,专业组203,,NO,NO
南宁学院,202,专业组202,,NO,NO
重庆科技学院,202,专业组202,,NO,NO
四川旅游学院(中外合作办学),202,专业组202,,NO,NO
西安财经大学(中外合作办学),"育
203","专业组育
203",,NO,NO
北部湾大学,"教
203","专业组教
203",,NO,NO
北部湾大学,204,专业组204,,NO,NO
北部湾大学(中外合作办学),208,专业组208,,NO,NO
北华航天工业学院,202,专业组202,,NO,NO
"广
宁波大学",204,专业组204,,NO,NO
浙江传媒学院,203,专业组203,,NO,NO
浙江传媒学院(中外合作办学),210,专业组210,,NO,NO
浙江传媒学院,211,专业组211,,NO,NO
南阳理工学院,203,专业组203,,NO,NO
南阳理工学院,"广
206","专业组广
206",,NO,NO
广东石油化工学院,"院
204","专业组院
204",,NO,NO
"考
广东石油化工学院",209,专业组209,,NO,NO
海南师范大学,206,专业组206,,NO,NO
"育
海南师范大学",207,专业组207,,NO,NO
海南师范大学,208,专业组208,,NO,NO
"教
海南师范大学(中外合作办学)",213,专业组213,,NO,NO
海南师范大学,216,专业组216,,NO,NO
"省
海南师范大学",217,专业组217,,NO,NO
海南师范大学,218,专业组218,,NO,NO
西安邮电大学(本科预科班),203,专业组203,,NO,NO
西安邮电大学,"育
204","专业组育
204",,NO,NO
长春大学,"教
203","专业组教
203",,NO,NO
贵州商学院,202,专业组202,,NO,NO
贵州商学院(中外合作办学),206,专业组206,,NO,NO
"广
河南城建学院",201,专业组201,,NO,NO
防灾科技学院,202,专业组202,,NO,NO
黑龙江工程学院,203,专业组203,,NO,NO
海南医学院,"广
203","专业组广
203",,NO,NO
海南医学院(中外合作办学),204,专业组204,,NO,NO
海南医学院(中外合作办学),205,专业组205,,NO,NO
东莞理工学院,"院
204","专业组院
204",,NO,NO
东莞理工学院(地方专项),215,专业组215,,NO,NO
"考
东莞理工学院(中外合作办学)",219,专业组219,,NO,NO
东莞理工学院,222,专业组222,,NO,NO
东莞理工学院,223,专业组223,,NO,NO
"育
桂林航天工业学院",202,专业组202,,NO,NO
上海杉达学院,202,专业组202,,NO,NO
上海杉达学院(中外合作办学),204,专业组204,,NO,NO
"教
黄河科技学院",202,专业组202,,NO,NO
"省
上海政法学院",204,专业组204,,NO,NO
上海政法学院,206,专业组206,,NO,NO
桂林旅游学院,207,专业组207,,NO,NO
桂林旅游学院(中外合作办学),"育
212","专业组育
212",,NO,NO
九江学院,"教
202","专业组教
202",,NO,NO
"广
广东工业大学",214,专业组214,,NO,NO
广东工业大学,219,专业组219,,NO,NO
广东工业大学,"广
226","专业组广
226",,NO,NO
广东工业大学,229,专业组229,,NO,NO
广东工业大学,230,专业组230,,NO,NO
广东工业大学,"院
232","专业组院
232",,NO,NO
广东工业大学(联合培养),262,专业组262,,NO,NO
"考
广东外语外贸大学",210,专业组210,,NO,NO
"育
广东外语外贸大学",213,专业组213,,NO,NO
"教
广东外语外贸大学",216,专业组216,,NO,NO
"省
广东外语外贸大学",218,专业组218,,NO,NO
广东外语外贸大学(内地澳门合作办学),219,专业组219,,NO,NO
广东外语外贸大学(地方专项),220,专业组220,,NO,NO
佛山科学技术学院,201,专业组201,,YES,YES
佛山科学技术学院,202,专业组202,,YES,YES
佛山科学技术学院,203,专业组203,,NO,NO
佛山科学技术学院,"育
204","专业组育
204",,NO,NO
佛山科学技术学院,205,专业组205,,NO,NO
佛山科学技术学院,"教
206","专业组教
206",,NO,NO
佛山科学技术学院,207,专业组207,,NO,NO
佛山科学技术学院,208,专业组208,,NO,NO
佛山科学技术学院,210,专业组210,,NO,NO
佛山科学技术学院,211,专业组211,,NO,NO
佛山科学技术学院,213,专业组213,,NO,NO
佛山科学技术学院(粤台联合培养),214,专业组214,,NO,NO
"广
佛山科学技术学院(中外合作办学)",215,专业组215,,NO,NO
佛山科学技术学院(联合培养),216,专业组216,,NO,NO
佛山科学技术学院(联合培养),217,专业组217,,NO,NO
佛山科学技术学院(地方专项),218,专业组218,,NO,NO
上海商学院,"广
202","专业组广
202",,NO,NO
南通理工学院,202,专业组202,,NO,NO
贵州警察学院,"院
202","专业组院
202",,NO,NO
"考
南方医科大学",209,专业组209,,NO,NO
南方医科大学(地方专项),211,专业组211,,NO,NO
"育
湖南医药学院",202,专业组202,,NO,NO
湖南医药学院,203,专业组203,,NO,NO
安徽新华学院,202,专业组202,,NO,NO
"教
湖南涉外经济学院",202,专业组202,,NO,NO
"省
武昌首义学院",202,专业组202,,NO,NO
武汉生物工程学院,203,专业组203,,NO,NO
武汉生物工程学院,"育
204","专业组育
204",,NO,NO
中国劳动关系学院,"教
203","专业组教
203",,NO,NO
宁夏理工学院(联合培养),203,专业组203,,NO,NO
"广
广东东软学院",206,专业组206,,NO,NO
广东东软学院,"广
216","专业组广
216",,NO,NO
广东东软学院(中外合作办学),217,专业组217,,NO,NO
湘潭大学兴湘学院,202,专业组202,,NO,NO
湘潭大学兴湘学院,203,专业组203,,NO,NO
湖南工业大学科技学院,202,专业组202,,NO,NO
广州城市理工学院,"院
202","专业组院
202",,NO,NO
广州软件学院(国际班),206,专业组206,,NO,NO
"考
广州南方学院",203,专业组203,,NO,NO
"育
广州南方学院(联合培养)",206,专业组206,,NO,NO
广州南方学院(中外合作办学),207,专业组207,,NO,NO
广东外语外贸大学南国商学院,203,专业组203,,NO,NO
"教
广东外语外贸大学南国商学院",204,专业组204,,NO,NO
广东外语外贸大学南国商学院(联合培养),205,专业组205,,NO,NO
"省
广东外语外贸大学南国商学院",207,专业组207,,NO,NO
广州华商学院(学分互认),213,专业组213,,NO,NO
湛江科技学院(联合培养),"育
210","专业组育
210",,NO,NO
厦门医学院,"教
201","专业组教
201",,NO,NO
成都东软学院,202,专业组202,,NO,NO
南华大学船山学院,203,专业组203,,NO,NO
湖南师范大学树达学院,202,专业组202,,NO,NO
"广
湖南理工学院南湖学院",202,专业组202,,NO,NO
衡阳师范学院南岳学院,203,专业组203,,NO,NO
吉首大学张家界学院,202,专业组202,,NO,NO
厦门华厦学院,203,专业组203,,NO,NO
厦门华厦学院,"广
204","专业组广
204",,NO,NO
闽南理工学院,202,专业组202,,NO,NO
西安欧亚学院(中外合作办学),203,专业组203,,NO,NO
郑州工业应用技术学院,"院
202","专业组院
202",,NO,NO
山西应用科技学院,202,专业组202,,NO,NO
"考
南昌理工学院",203,专业组203,,NO,NO
"育
上海建桥学院(中外合作办学)",205,专业组205,,NO,NO
"教
江西应用科技学院",202,专业组202,,NO,NO
江西应用科技学院,207,专业组207,,NO,NO
"省
闽南科技学院",203,专业组203,,NO,NO
杭州医学院,"育
202","专业组育
202",,NO,NO
厦门工学院,"教
202","专业组教
202",,NO,NO
锦州医科大学医疗学院,201,专业组201,,NO,NO
"广
辽宁师范大学海华学院",202,专业组202,,NO,NO
沈阳城市学院,202,专业组202,,NO,NO
湖北大学知行学院,203,专业组203,,NO,NO
武汉城市学院,202,专业组202,,NO,NO
湖北工业大学工程技术学院,"广
203","专业组广
203",,NO,NO
长江大学文理学院,"院
202","专业组院
202",,NO,NO
"考
湖北经济学院法商学院",202,专业组202,,NO,NO
"育
湖北师范大学文理学院",204,专业组204,,NO,NO
湖北文理学院理工学院,201,专业组201,,NO,NO
"教
杭州电子科技大学信息工程学院",201,专业组201,,NO,NO
"省
嘉兴南湖学院",201,专业组201,,NO,NO
中国计量大学现代科技学院,201,专业组201,,NO,NO
黑龙江工商学院,202,专业组202,,NO,NO
哈尔滨远东理工学院,201,专业组201,,NO,NO
山东协和学院,"育
203","专业组育
203",,NO,NO
山东协和学院,"教
205","专业组教
205",,NO,NO
云南大学滇池学院,203,专业组203,,NO,NO
南昌交通学院,"广
203","专业组广
203",,NO,NO
景德镇艺术职业大学,203,专业组203,,NO,NO
景德镇艺术职业大学,"院
204","专业组院
204",,NO,NO
